tweet_id,favorites,retweets
732732193018155009,2511,558
732726085725589504,3645,924
732585889486888962,3780,814
732375214819057664,8331,2636
732005617171337216,15344,5697
731285275100512256,3589,1028
731156023742988288,3945,1328
730924654643314689,6319,2068
730573383004487680,5053,2244
730427201120833536,3580,1093
730211855403241472,3941,1098
730196704625098752,5005,2013
729854734790754305,4162,1178
729838605770891264,1762,401
729823566028484608,4108,1300
729463711119904772,5963,2424
729113531270991872,1939,339
728986383096946689,3240,853
728760639972315136,4812,1782
728751179681943552,2852,705
728653952833728512,3403,1084
728409960103686147,5050,2094
728387165835677696,3776,1000
728046963732717569,4431,1231
728035342121635841,4683,1741
728015554473250816,4217,1147
727685679342333952,3024,663
727644517743104000,6059,1825
727524757080539137,4593,1275
727314416056803329,3430,780
727286334147182592,3128,849
727175381690781696,4003,1443
727155742655025152,3743,1391
726935089318363137,7088,2560
726887082820554753,3948,1579
726828223124897792,3657,1040
726224900189511680,4535,1193
725842289046749185,7242,2764
725786712245440512,4281,1421
725729321944506368,5337,1867
725458796924002305,1449,647
724983749226668032,3820,1361
724771698126512129,2442,669
724405726123311104,5433,1716
724049859469295616,4441,1838
724046343203856385,2732,582
724004602748780546,4299,1638
723912936180330496,4008,1283
723688335806480385,7901,3103
723673163800948736,3102,931
723179728551723008,5438,1951
722974582966214656,4216,1633
722613351520608256,5104,1710
721503162398597120,4764,1948
721001180231503872,2599,641
720785406564900865,3204,799
720775346191278080,2554,704
720415127506415616,4247,1562
720389942216527872,6567,2618
720340705894408192,2949,1017
720059472081784833,3993,1168
720043174954147842,5041,2097
719991154352222208,4970,1818
719704490224398336,4687,1505
719551379208073216,5194,2009
719367763014393856,2867,770
719339463458033665,4539,1301
719332531645071360,3513,997
718971898235854848,3585,1135
718939241951195136,5387,1842
718631497683582976,19369,8399
718613305783398402,2503,500
718540630683709445,2544,1059
718460005985447936,2771,545
718454725339934721,4989,1570
718246886998687744,1984,518
718234618122661888,3982,1046
717841801130979328,2524,618
717790033953034240,2961,1171
717537687239008257,5909,1915
717428917016076293,1655,472
717421804990701568,3236,873
717047459982213120,6449,1998
717009362452090881,3343,1017
716802964044845056,4416,1231
716791146589110272,7471,1599
716730379797970944,1268,447
716447146686459905,13451,6160
716439118184652801,2431,219
716285507865542656,2855,1125
716080869887381504,6926,1993
715928423106027520,3280,912
715758151270801409,3829,1494
715733265223708672,4799,1753
715704790270025728,2884,592
715696743237730304,4020,1348
715680795826982913,4445,1692
715360349751484417,5624,1642
715342466308784130,3119,717
715220193576927233,2483,682
715200624753819648,5274,1963
715009755312439296,4285,1287
714982300363173890,3858,1073
714962719905021952,7560,4460
714957620017307648,4244,1475
714631576617938945,3360,1046
714606013974974464,3733,964
714485234495041536,2778,1206
714258258790387713,3113,746
714251586676113411,3369,869
714214115368108032,2338,914
714141408463036416,4431,1460
713919462244790272,3384,808
713909862279876608,1972,561
713900603437621249,2925,767
713761197720473600,5016,1433
713411074226274305,4548,1348
713177543487135744,7433,2949
713175907180089344,4591,1521
712809025985978368,19069,7012
712717840512598017,12711,5216
712668654853337088,4285,1262
712438159032893441,5479,1625
712309440758808576,251,25
712097430750289920,3902,1082
712092745624633345,3028,931
712085617388212225,3353,504
712065007010385924,2334,655
711998809858043904,0,130
711968124745228288,8299,2416
711743778164514816,2927,1026
711732680602345472,9147,4312
711694788429553666,33823,19117
711652651650457602,3974,956
711363825979756544,3767,1183
711306686208872448,3411,763
711008018775851008,3075,640
710997087345876993,4694,1443
710844581445812225,2623,721
710833117892898816,2766,557
710658690886586372,2378,586
710609963652087808,4931,2467
710588934686908417,4677,1948
710296729921429505,2441,772
710283270106132480,2204,538
710272297844797440,4666,1303
710269109699739648,2468,1174
710153181850935296,2989,930
710140971284037632,2852,923
710117014656950272,5657,2084
709918798883774466,3075,1107
709901256215666688,695,105
709852847387627521,3613,1246
709566166965075968,3643,1257
709556954897764353,3390,1107
709519240576036864,1532,245
709449600415961088,2298,602
709409458133323776,2697,715
709225125749587968,2473,596
709207347839836162,12942,6105
709198395643068416,2492,666
709179584944730112,2067,695
709158332880297985,2106,436
709042156699303936,4903,1711
708853462201716736,1846,684
708845821941387268,3084,937
708834316713893888,1741,526
708810915978854401,16980,7247
708738143638450176,2825,850
708711088997666817,2620,751
708479650088034305,2626,702
708469915515297792,3186,846
708400866336894977,16477,10588
708356463048204288,3703,1385
708349470027751425,2423,765
708149363256774660,4404,1602
708130923141795840,3495,878
708119489313951744,2765,1022
708109389455101952,1992,564
708026248782585858,4502,1999
707995814724026368,3233,1173
707983188426153984,51,2
707969809498152960,2778,1009
707776935007539200,3383,993
707741517457260545,2569,637
707738799544082433,4220,2591
707693576495472641,3536,1039
707629649552134146,2651,923
707610948723478529,17480,6679
707420581654872064,2343,720
707411934438625280,2361,617
707387676719185920,3610,1355
707377100785885184,3381,1128
707315916783140866,2553,669
707297311098011648,2866,826
707059547140169728,2666,706
707038192327901184,2255,823
707021089608753152,4201,1427
707014260413456384,2374,622
706904523814649856,15025,8200
706901761596989440,2127,624
706681918348251136,3427,1013
706644897839910912,2658,1146
706593038911545345,2223,653
706538006853918722,3568,1479
706516534877929472,3192,1073
706346369204748288,3554,965
706310011488698368,22013,8343
706291001778950144,1755,488
706265994973601792,2813,964
706169069255446529,4033,2328
706166467411222528,5310,1676
706153300320784384,1533,396
705975130514706432,3201,767
705970349788291072,3239,926
705898680587526145,2436,581
705786532653883392,2004,547
705591895322394625,3266,1208
705475953783398401,3044,960
705442520700944385,4575,1705
705428427625635840,3931,1758
705239209544720384,3092,777
705223444686888960,2652,835
705102439679201280,2218,534
705066031337840642,2245,633
704871453724954624,4408,1161
704859558691414016,2326,571
704847917308362754,5256,1602
704819833553219584,2725,1034
704761120771465216,6838,3028
704499785726889984,3023,1047
704491224099647488,787,84
704480331685040129,3499,1103
704364645503647744,8270,3711
704347321748819968,1639,362
704134088924532736,1554,488
704113298707505153,1905,588
704054845121142784,3021,948
703774238772166656,1899,483
703769065844768768,3390,1191
703631701117943808,2672,720
703611486317502464,3974,1585
703425003149250560,3909,1437
703407252292673536,2532,729
703382836347330562,3622,1189
703356393781329922,1973,404
703268521220972544,2028,567
703079050210877440,7625,3240
703041949650034688,27170,13100
702932127499816960,2677,753
702899151802126337,1658,477
702684942141153280,3333,1127
702671118226825216,2270,584
702598099714314240,12572,3585
702539513671897089,2963,1000
702332542343577600,3301,1632
702321140488925184,3379,1086
702276748847800320,2557,800
702217446468493312,4949,1398
701981390485725185,3559,1039
701952816642965504,3948,1073
701889187134500865,3653,1442
701805642395348998,3538,1769
701601587219795968,2154,478
701570477911896070,2904,969
701545186879471618,2747,641
701214700881756160,12610,5352
700890391244103680,2280,600
700864154249383937,2675,641
700847567345688576,2524,522
700796979434098688,2518,1002
700747788515020802,23591,9780
700518061187723268,2706,840
700505138482569216,2357,598
700462010979500032,4263,1880
700167517596164096,2726,780
700151421916807169,2308,696
700143752053182464,7761,2868
700062718104104960,2735,727
700029284593901568,2138,608
700002074055016451,3415,1403
699801817392291840,3161,1007
699788877217865730,2307,521
699779630832685056,2853,1306
699775878809702401,2018,633
699691744225525762,10583,4822
699446877801091073,6129,2736
699434518667751424,2231,529
699423671849451520,1421,346
699413908797464576,2137,639
699370870310113280,1946,459
699323444782047232,3260,903
699088579889332224,2310,662
699079609774645248,2530,685
699072405256409088,3101,1248
699060279947165696,3886,1890
699036661657767936,2683,1247
698989035503689728,3485,1025
698953797952008193,2789,947
698907974262222848,2621,653
698710712454139905,2548,713
698703483621523456,1503,399
698635131305795584,1334,356
698549713696649216,2404,650
698355670425473025,1931,475
698342080612007937,2337,992
698262614669991936,4907,2101
698195409219559425,17311,6235
698178924120031232,2901,779
697995514407682048,1571,350
697990423684476929,3387,1358
697943111201378304,2475,720
697881462549430272,3113,1244
697630435728322560,1806,565
697616773278015490,3259,1059
697596423848730625,3129,1321
697575480820686848,2102,521
697516214579523584,2140,1180
697482927769255936,2492,704
697463031882764288,3523,1447
697270446429966336,4830,1959
697259378236399616,3394,1047
697255105972801536,3119,1214
697242256848379904,2595,699
696900204696625153,3282,1066
696894894812565505,2415,707
696886256886657024,5019,1885
696877980375769088,2523,741
696754882863349760,1531,372
696744641916489729,2134,981
696713835009417216,2448,678
696518437233913856,4031,1785
696490539101908992,1252,150
696488710901260288,2621,1082
696405997980676096,3308,1199
696100768806522880,1994,699
695816827381944320,3106,1225
695794761660297217,3277,816
695767669421768709,1927,786
695629776980148225,4713,2201
695446424020918272,4522,1895
695409464418041856,8936,3744
695314793360662529,3749,1531
695095422348574720,2726,644
695074328191332352,2936,1161
695064344191721472,1653,628
695051054296211456,2748,825
694925794720792577,2774,959
694905863685980160,2842,974
694669722378485760,36921,15138
694356675654983680,1554,299
694352839993344000,2111,651
694342028726001664,1620,504
694329668942569472,2069,523
694206574471057408,4312,2128
694183373896572928,3042,974
694001791655137281,3508,1080
693993230313091072,1931,422
693942351086120961,1794,385
693647888581312512,2779,620
693644216740769793,1384,131
693642232151285760,2620,430
693629975228977152,2530,833
693622659251335168,1596,386
693590843962331137,5216,2068
693582294167244802,1701,265
693486665285931008,1840,664
693280720173801472,3475,1294
693267061318012928,2463,850
693262851218264065,2298,523
693231807727280129,2957,766
693155686491000832,8129,3365
693109034023534592,1778,644
693095443459342336,1924,484
692919143163629568,2744,786
692905862751522816,2518,918
692901601640583168,1835,626
692894228850999298,2352,847
692828166163931137,2975,920
692752401762250755,7044,3797
692568918515392513,4500,1615
692535307825213440,3289,1428
692530551048294401,1901,435
692423280028966913,1525,240
692417313023332352,9632,3647
692187005137076224,2608,857
692158366030913536,2216,824
692142790915014657,1697,414
692041934689402880,3507,1335
692017291282812928,2959,1000
691820333922455552,4079,1743
691793053716221953,8395,4414
691756958957883396,2970,1064
691675652215414786,2009,528
691483041324204033,2457,587
691459709405118465,4179,1206
691444869282295808,2737,885
691416866452082688,19934,8024
691321916024623104,2655,689
691096613310316544,3052,925
691090071332753408,1768,352
690989312272396288,6090,3001
690959652130045952,3697,1317
690938899477221376,4255,2092
690932576555528194,3388,1076
690735892932222976,3909,1331
690728923253055490,2245,540
690690673629138944,2403,842
690649993829576704,1355,293
690607260360429569,303,17
690597161306841088,2030,634
690400367696297985,1933,472
690374419777196032,3365,894
690360449368465409,2738,933
690348396616552449,1560,541
690248561355657216,1733,434
690021994562220032,2879,1083
690015576308211712,2590,772
690005060500217858,3784,1776
689999384604450816,1477,393
689993469801164801,1506,475
689977555533848577,1418,469
689905486972461056,2507,728
689877686181715968,3128,1238
689835978131935233,2233,789
689661964914655233,3307,973
689659372465688576,10697,4067
689623661272240129,2298,675
689599056876867584,12009,5799
689557536375177216,2116,481
689517482558820352,3513,1506
689289219123089408,2330,987
689283819090870273,3393,1154
689280876073582592,2055,751
689275259254616065,1193,256
689255633275777024,2641,1130
689154315265683456,3173,1049
689143371370250240,2078,535
688916208532455424,2822,914
688908934925697024,2184,816
688898160958271489,2173,828
688894073864884227,2312,731
688828561667567616,1424,391
688804835492233216,997,203
688789766343622656,2292,692
688547210804498433,2697,734
688519176466644993,2395,769
688385280030670848,9594,4686
688211956440801280,2305,871
688179443353796608,2193,616
688116655151435777,2928,819
688064179421470721,1789,377
687841446767013888,5640,2655
687826841265172480,2821,1185
687818504314159109,2575,998
687807801670897665,2477,740
687732144991551489,1823,692
687704180304273409,2523,881
687664829264453632,2000,534
687494652870668288,1968,602
687480748861947905,1651,253
687476254459715584,2047,559
687460506001633280,2128,569
687399393394311168,1959,655
687317306314240000,20775,9595
687312378585812992,4504,1995
687127927494963200,5641,2408
687124485711986689,2246,524
687109925361856513,6008,2593
687102708889812993,2418,1035
687096057537363968,2321,633
686947101016735744,8899,3340
686760001961103360,3641,1447
686749460672679938,3595,1532
686730991906516992,4284,1263
686683045143953408,2914,842
686618349602762752,3815,1433
686606069955735556,1964,573
686394059078897668,1797,711
686386521809772549,3367,921
686377065986265092,2285,591
686358356425093120,2263,713
686286779679375361,4132,1748
686050296934563840,2275,762
686035780142297088,1196,127
686034024800862208,3217,1215
686007916130873345,2571,443
686003207160610816,1887,674
685973236358713344,2180,546
685943807276412928,1681,628
685906723014619143,7757,3068
685681090388975616,2098,131
685667379192414208,2421,602
685663452032069632,3365,1532
685641971164143616,3029,822
685547936038666240,34056,16505
685532292383666176,3134,1215
685325112850124800,9791,4182
685321586178670592,2734,675
685315239903100929,3457,1135
685307451701334016,2145,461
685268753634967552,3205,1261
685198997565345792,2412,697
685169283572338688,4236,1492
684969860808454144,2445,395
684959798585110529,7041,3290
684940049151070208,3328,1092
684926975086034944,3621,488
684914660081053696,3630,1544
684902183876321280,1942,557
684880619965411328,2171,865
684830982659280897,36199,22690
684800227459624960,2810,1049
684594889858887680,9220,3705
684588130326986752,4245,1477
684567543613382656,3115,1293
684538444857667585,2733,1001
684481074559381504,4008,1229
684460069371654144,2049,583
684241637099323392,8430,3488
684225744407494656,1275,222
684222868335505415,3960,1443
684200372118904832,2236,1075
684195085588783105,1978,545
684188786104872960,3601,1236
684177701129875456,2079,707
684147889187209216,3078,1566
684122891630342144,2066,497
684097758874210310,4251,1510
683857920510050305,3935,1170
683852578183077888,1988,370
683849932751646720,2700,1028
683834909291606017,2712,1164
683828599284170753,2902,1118
683773439333797890,3452,1422
683742671509258241,6712,3485
683515932363329536,7594,3067
683498322573824003,3270,1011
683481228088049664,2731,1045
683462770029932544,2514,708
683449695444799489,4035,1692
683391852557561860,7881,2501
683357973142474752,3028,976
683142553609318400,2984,1094
683111407806746624,3507,959
683098815881154561,2232,692
683078886620553216,2047,589
683030066213818368,2219,767
682962037429899265,38117,17524
682808988178739200,1834,189
682788441537560576,2554,1173
682750546109968385,1573,462
682697186228989953,1354,379
682662431982772225,3151,1139
682638830361513985,2126,637
682429480204398592,3545,1224
682406705142087680,7827,1859
682393905736888321,2303,715
682389078323662849,1716,491
682303737705140231,3170,1058
682259524040966145,4304,1276
682242692827447297,3366,1237
682088079302213632,18880,10380
682059653698686977,5115,1778
682047327939461121,3301,1007
682032003584274432,6805,2117
682003177596559360,3250,1611
681981167097122816,2891,1088
681891461017812993,2548,860
681694085539872773,13204,4262
681679526984871937,1824,473
681654059175129088,2722,975
681610798867845120,1973,500
681579835668455424,3655,1371
681523177663676416,14778,6097
681340665377193984,1693,294
681339448655802368,9587,4272
681320187870711809,2731,788
681302363064414209,4078,1920
681297372102656000,3307,1009
681281657291280384,3320,1158
681261549936340994,1504,290
681242418453299201,1537,567
681231109724700672,2478,510
681193455364796417,3825,1560
680970795137544192,2502,698
680959110691590145,4706,2107
680940246314430465,3314,1109
680934982542561280,2138,463
680913438424612864,2476,649
680889648562991104,1820,380
680836378243002368,3567,1395
680805554198020098,2224,695
680801747103793152,2449,866
680798457301471234,2944,1096
680609293079592961,2719,748
680583894916304897,3738,1413
680497766108381184,4367,2004
680494726643068929,1772,509
680473011644985345,2633,780
680440374763077632,1501,531
680221482581123072,1509,304
680206703334408192,2929,1239
680191257256136705,2217,529
680176173301628928,4021,1650
680161097740095489,2394,771
680145970311643136,3728,1834
680130881361686529,2355,996
680115823365742593,2797,945
680100725817409536,3682,1441
680085611152338944,13180,9404
680070545539371008,2660,925
679877062409191424,2030,682
679872969355714560,2248,695
679862121895714818,2525,652
679854723806179328,2941,1297
679844490799091713,2440,797
679828447187857408,37326,14738
679777920601223168,3177,1166
679736210798047232,2154,832
679729593985699840,2227,864
679722016581222400,1700,490
679530280114372609,4919,2183
679527802031484928,2720,758
679511351870550016,3467,1326
679503373272485890,3230,1546
679475951516934144,2151,664
679462823135686656,32648,19749
679405845277462528,2446,1261
679158373988876288,21998,8484
679148763231985668,2852,1081
679132435750195208,3048,1215
679111216690831360,6135,2681
679062614270468097,17527,8596
679047485189439488,2306,707
679001094530465792,2912,1296
678991772295516161,2380,1233
678969228704284672,1690,484
678800283649069056,2648,947
678798276842360832,3552,1238
678774928607469569,2883,963
678767140346941444,3630,1434
678764513869611008,1682,501
678755239630127104,7320,3464
678740035362037760,3857,1769
678708137298427904,5731,2532
678675843183484930,2947,1545
678643457146150913,2106,442
678446151570427904,4112,1637
678424312106393600,5555,2656
678410210315247616,4343,1907
678399652199309312,81225,33177
678396796259975168,1633,443
678389028614488064,1918,440
678380236862578688,2507,952
678341075375947776,1774,564
678334497360859136,1336,271
678278586130948096,11723,6338
678255464182861824,1630,387
678023323247357953,1979,399
678021115718029313,14075,6661
677961670166224897,3503,1760
677918531514703872,1384,427
677895101218201600,4951,2201
677716515794329600,3135,1009
677700003327029250,3474,1515
677698403548192770,1261,334
677687604918272002,2544,883
677673981332312066,3406,1565
677662372920729601,1987,1015
677644091929329666,1902,834
677573743309385728,2185,754
677565715327688705,1324,475
677557565589463040,2492,1208
677547928504967168,7088,3795
677530072887205888,1095,236
677335745548390400,3105,1862
677334615166730240,1380,304
677331501395156992,1120,245
677328882937298944,3714,1564
677314812125323265,1682,553
677301033169788928,1263,428
677269281705472000,2042,732
677228873407442944,3622,1705
677187300187611136,2795,962
676975532580409345,2843,1114
676957860086095872,2262,839
676949632774234114,1338,414
676948236477857792,2224,906
676946864479084545,1750,393
676942428000112642,2110,785
676936541936185344,12969,5088
676916996760600576,3019,1864
676897532954456065,2300,747
676864501615042560,2145,738
676821958043033607,23497,16208
676819651066732545,1846,693
676811746707918848,1448,440
676776431406465024,5100,2084
676617503762681856,2954,1014
676613908052996102,1101,203
676606785097199616,1918,456
676603393314578432,1183,395
676593408224403456,4662,2234
676590572941893632,928,129
676588346097852417,2361,821
676582956622721024,1227,289
676575501977128964,2639,1156
676533798876651520,1902,577
676496375194980353,1547,550
676470639084101634,11809,4840
676440007570247681,1747,689
676430933382295552,1421,358
676263575653122048,2119,569
676237365392908289,1243,301
676219687039057920,76818,32112
676215927814406144,1771,603
676191832485810177,2320,1066
676146341966438401,1951,683
676121918416756736,2191,1198
676101918813499392,2863,1204
676098748976615425,3057,1481
676089483918516224,1335,447
675898130735476737,1648,591
675891555769696257,2165,893
675888385639251968,2416,996
675878199931371520,4229,1444
675870721063669760,1662,591
675853064436391936,2726,1338
675849018447167488,952,152
675845657354215424,2313,911
675822767435051008,1547,554
675820929667219457,1061,238
675798442703122432,10390,3491
675781562965868544,1650,490
675740360753160193,1188,358
675710890956750848,1918,846
675707330206547968,2006,716
675706639471788032,650,101
675534494439489536,1842,431
675531475945709568,1199,395
675522403582218240,1052,294
675517828909424640,1306,472
675501075957489664,17361,5977
675497103322386432,3183,1339
675489971617296384,1319,617
675483430902214656,1857,996
675432746517426176,1541,589
675372240448454658,1708,526
675362609739206656,1060,236
675354435921575936,33120,17691
675349384339542016,3967,2323
675334060156301312,2807,1333
675166823650848770,3654,1659
675153376133427200,6348,2668
675149409102012420,3773,1724
675147105808306176,949,244
675146535592706048,1204,321
675145476954566656,2161,928
675135153782571009,1310,508
675113801096802304,1972,805
675111688094527488,977,260
675109292475830276,2827,1163
675047298674663426,1070,337
675015141583413248,2732,1231
675006312288268288,997,232
675003128568291329,1573,485
674999807681908736,2273,1127
674805413498527744,864,363
674800520222154752,3051,880
674793399141146624,2528,1113
674790488185167872,1118,253
674788554665512960,822,216
674781762103414784,2016,1235
674774481756377088,1131,485
674767892831932416,1843,813
674764817387900928,791,243
674754018082705410,1370,460
674752233200820224,1470,479
674743008475090944,1420,565
674742531037511680,493,51
674739953134403584,1119,400
674737130913071104,650,96
674690135443775488,1153,481
674670581682434048,1614,665
674664755118911488,931,260
674646392044941312,1447,504
674644256330530816,1031,275
674638615994089473,1695,596
674632714662858753,1515,594
674606911342424069,944,102
674468880899788800,6275,2105
674447403907457024,1072,364
674436901579923456,1122,399
674422304705744896,1445,550
674416750885273600,683,143
674410619106390016,1207,476
674394782723014656,1518,585
674372068062928900,850,321
674330906434379776,566,74
674318007229923329,1430,525
674307341513269249,11401,7104
674291837063053312,14826,6014
674271431610523648,1580,744
674269164442398721,910,228
674265582246694913,1660,867
674262580978937856,1311,462
674255168825880576,1472,565
674082852460433408,758,173
674075285688614912,990,294
674063288070742018,6400,2253
674053186244734976,3345,1324
674051556661161984,1453,496
674045139690631169,1427,652
674042553264685056,727,131
674038233588723717,1107,422
674036086168010753,851,217
674024893172875264,1797,1247
674019345211760640,1137,306
674014384960745472,1568,660
674008982932058114,1205,364
673956914389192708,1954,976
673919437611909120,1174,376
673906403526995968,3210,1646
673887867907739649,934,255
673716320723169284,3094,761
673715861853720576,3558,2117
673711475735838725,1043,302
673709992831262724,849,278
673708611235921920,1089,295
673707060090052608,1104,398
673705679337693185,1258,408
673700254269775872,1446,581
673697980713705472,3820,1985
673689733134946305,1742,661
673688752737402881,1271,503
673686845050527744,1445,448
673680198160809984,1377,477
673662677122719744,1260,367
673656262056419329,720,247
673636718965334016,1105,365
673612854080196609,1601,732
673583129559498752,1194,370
673580926094458881,838,274
673576835670777856,1392,570
673363615379013632,1027,309
673359818736984064,1458,681
673355879178194945,1495,586
673352124999274496,1659,545
673350198937153538,750,217
673345638550134785,2516,1289
673343217010679808,974,274
673342308415348736,1275,593
673320132811366400,13498,8068
673317986296586240,878,264
673295268553605120,7538,3203
673270968295534593,1069,373
673240798075449344,1427,744
673213039743795200,2250,854
673148804208660480,1687,640
672997845381865473,1981,734
672995267319328768,959,299
672988786805112832,988,298
672984142909456390,1260,549
672980819271634944,1831,1024
672975131468300288,1685,918
672970152493887488,948,361
672968025906282496,1317,554
672964561327235073,1423,647
672902681409806336,1369,511
672898206762672129,907,428
672884426393653248,1555,843
672877615439593473,1034,372
672834301050937345,1316,577
672828477930868736,1259,500
672640509974827008,978,327
672622327801233409,1302,496
672614745925664768,1223,593
672609152938721280,1119,393
672604026190569472,1110,403
672594978741354496,1333,614
672591762242805761,954,337
672591271085670400,723,185
672538107540070400,1032,370
672523490734551040,641,173
672488522314567680,1111,445
672482722825261057,1137,607
672481316919734272,719,126
672475084225949696,1430,708
672466075045466113,1354,545
672272411274932228,6457,3422
672267570918129665,1498,622
672264251789176834,1137,342
672256522047614977,2814,1568
672254177670729728,1431,751
672248013293752320,1716,616
672245253877968896,687,162
672239279297454080,896,326
672231046314901505,1838,1031
672222792075620352,784,214
672205392827572224,2265,1167
672169685991993344,1019,372
672160042234327040,874,360
672139350159835138,1747,716
672125275208069120,2405,1151
672095186491711488,1006,372
672082170312290304,941,372
672068090318987265,1293,523
671896809300709376,8484,4208
671891728106971137,1333,581
671882082306625538,3463,1394
671879137494245376,1419,688
671874878652489728,1248,565
671866342182637568,1116,506
671855973984772097,906,449
671789708968640512,7063,3520
671768281401958400,1191,529
671763349865160704,1682,934
671744970634719232,1354,783
671743150407421952,744,235
671735591348891648,1449,761
671729906628341761,8499,4393
671561002136281088,12810,7295
671550332464455680,912,210
671547767500775424,1354,602
671544874165002241,1974,1058
671542985629241344,1090,568
671538301157904385,928,400
671536543010570240,1170,413
671533943490011136,1016,587
671528761649688577,842,263
671520732782923777,1402,530
671518598289059840,951,292
671511350426865664,1606,729
671504605491109889,7008,3576
671497587707535361,915,453
671488513339211776,1012,474
671486386088865792,578,207
671485057807351808,760,234
671390180817915904,1431,741
671362598324076544,1104,297
671357843010908160,398,149
671355857343524864,481,115
671347597085433856,955,432
671186162933985280,737,214
671182547775299584,1116,350
671166507850801152,876,356
671163268581498880,1667,1121
671159727754231808,373,82
671154572044468225,713,221
671151324042559489,670,157
671147085991960577,674,228
671141549288370177,1159,665
671138694582165504,921,406
671134062904504320,749,198
671122204919246848,3494,2546
671115716440031232,1367,783
671109016219725825,1144,444
670995969505435648,1103,297
670842764863651840,24588,8806
670840546554966016,591,194
670838202509447168,1109,702
670833812859932673,442,126
670832455012716544,733,220
670826280409919488,5545,4090
670823764196741120,774,195
670822709593571328,613,97
670815497391357952,3178,1548
670811965569282048,1128,274
670807719151067136,1156,498
670804601705242624,1958,970
670803562457407488,343,88
670797304698376195,737,240
670792680469889025,827,282
670789397210615808,659,245
670786190031921152,602,200
670783437142401025,818,398
670782429121134593,1560,776
670780561024270336,787,290
670778058496974848,328,74
670764103623966721,1071,424
670755717859713024,438,111
670733412878163972,960,518
670727704916926465,824,364
670717338665226240,1204,500
670704688707301377,771,374
670691627984359425,590,247
670679630144274432,748,284
670676092097810432,248,43
670668383499735048,10708,5087
670474236058800128,1517,759
670468609693655041,354,86
670465786746662913,973,555
670452855871037440,549,205
670449342516494336,1193,668
670444955656130560,6721,1999
670442337873600512,643,201
670435821946826752,1055,519
670434127938719744,1401,653
670433248821026816,329,114
670428280563085312,1377,632
670427002554466305,523,166
670421925039075328,1306,636
670420569653809152,629,318
670417414769758208,569,318
670411370698022913,2019,907
670408998013820928,557,228
670403879788544000,432,157
670385711116361728,557,209
670374371102445568,748,273
670361874861563904,328,69
670338931251150849,421,112
670319130621435904,3863,1233
670303360680108032,428,137
670290420111441920,703,290
670093938074779648,1024,335
670086499208155136,699,254
670079681849372674,2222,1248
670073503555706880,1578,799
670069087419133954,625,243
670061506722140161,765,346
670055038660800512,668,335
670046952931721218,644,179
670040295598354432,754,113
670037189829525505,586,278
670003130994700288,333,93
669993076832759809,325,86
669972011175813120,447,159
669970042633789440,301,62
669942763794931712,501,166
669926384437997569,371,105
669923323644657664,233,57
669753178989142016,811,405
669749430875258880,265,65
669684865554620416,513,90
669683899023405056,387,112
669682095984410625,349,136
669680153564442624,666,294
669661792646373376,800,441
669625907762618368,3523,1831
669603084620980224,946,366
669597912108789760,513,151
669583744538451968,1493,934
669573570759163904,434,141
669571471778410496,1588,1026
669567591774625800,235,55
669564461267722241,384,124
669393256313184256,368,77
669375718304980992,1333,735
669371483794317312,499,182
669367896104181761,463,158
669363888236994561,618,228
669359674819481600,370,125
669354382627049472,2702,1288
669353438988365824,643,264
669351434509529089,438,187
669328503091937280,1021,422
669327207240699904,575,116
669324657376567296,498,210
669216679721873412,1191,406
669214165781868544,438,167
669203728096960512,1003,483
669037058363662336,655,317
669015743032369152,737,376
669006782128353280,576,251
669000397445533696,20878,6420
668994913074286592,440,232
668992363537309700,746,350
668989615043424256,679,332
668988183816871936,897,476
668986018524233728,553,171
668981893510119424,536,307
668979806671884288,798,354
668975677807423489,1305,584
668967877119254528,146,23
668960084974809088,703,241
668955713004314625,280,72
668932921458302977,264,59
668902994700836864,318,102
668892474547511297,397,153
668872652652679168,525,304
668852170888998912,454,168
668826086256599040,431,139
668815180734689280,577,273
668779399630725120,705,375
668655139528511488,531,221
668645506898350081,887,536
668643542311546881,880,535
668641109086707712,1079,544
668636665813057536,1041,496
668633411083464705,2806,1662
668631377374486528,712,321
668627278264475648,316,117
668625577880875008,385,137
668623201287675904,1426,778
668620235289837568,200,43
668614819948453888,613,316
668587383441514497,1671,1084
668567822092664832,242,55
668544745690562560,514,226
668542336805281792,455,219
668537837512433665,250,77
668528771708952576,459,230
668507509523615744,322,107
668496999348633600,411,133
668484198282485761,423,238
668480044826800133,457,149
668466899341221888,878,523
668297328638447616,615,298
668291999406125056,242,31
668286279830867968,503,137
668274247790391296,820,232
668268907921326080,553,237
668256321989451776,1308,620
668248472370458624,981,493
668237644992782336,6188,2865
668226093875376128,298,104
668221241640230912,509,199
668204964695683073,552,197
668190681446379520,655,197
668171859951755264,489,195
668154635664932864,494,319
668142349051129856,567,284
668113020489474048,664,243
667937095915278337,1257,789
667924896115245057,300,113
667915453470232577,208,55
667911425562669056,490,307
667902449697558528,846,375
667886921285246976,1879,1094
667885044254572545,808,486
667878741721415682,389,119
667873844930215936,624,406
667866724293877760,2997,1032
667861340749471744,238,78
667832474953625600,291,62
667806454573760512,1051,495
667801013445750784,327,97
667793409583771648,697,332
667782464991965184,406,245
667773195014021121,235,57
667766675769573376,442,215
667728196545200128,377,151
667724302356258817,480,317
667550904950915073,0,35
667550882905632768,0,33
667549055577362432,5756,2286
667546741521195010,334,124
